지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2016-02-27 12:00,5.2,,1.4,320,57,5,-2.6,1014.3,1025,1,1.67,3,3,Sc,10,9.9,7.1,3.3,2.6,2.5
108,서울,2016-02-27 13:00,7,,2.7,290,48,4.8,-3.2,1013.7,1024.3,1,2.11,1,1,Sc,10,14.4,9,4.4,2.8,2.5
108,서울,2016-02-27 14:00,6.9,,3.4,290,40,4,-5.7,1013.4,1024,.9,1.72,6,2,ScCi,10,12.7,10.2,5.5,3.3,2.6
108,서울,2016-02-27 15:00,7.8,,3,290,38,4,-5.6,1013.1,1023.6,1,1.71,7,1,ScCi,10,12.9,10.6,6.3,3.7,2.8
108,서울,2016-02-27 16:00,6.8,,4.4,320,29,2.9,-10,1013.4,1024,.4,.92,7,2,ScAc,10,9.8,9.6,6.7,4.2,3
108,서울,2016-02-27 17:00,6.9,,2.4,290,37,3.7,-6.8,1013.6,1024.2,.6,.67,1,0,Ci,,7.4,8.2,6.5,4.5,3.2
108,서울,2016-02-27 18:00,5.3,,2.4,320,43,3.8,-6.2,1014.1,1024.8,.6,.3,4,1,ScCc,10,5,6.6,6.2,4.7,3.3
108,서울,2016-02-27 19:00,4,,2.2,320,39,3.2,-8.7,1014.4,1025.1,0,.02,,,,,3,4.6,5.5,4.8,3.5
108,서울,2016-02-27 20:00,3.1,,2,340,45,3.4,-7.7,1014.5,1025.3,,,,,,,1.9,3.2,4.8,4.7,3.6
108,서울,2016-02-27 21:00,2.5,,1.9,340,46,3.4,-7.9,1014.9,1025.7,,,3,0,Ci,,1,2.2,4.1,4.5,3.7
108,서울,2016-02-27 22:00,1.9,,1.7,320,52,3.6,-6.9,1015.1,1025.9,,,,,,,.6,1.7,3.5,4.3,3.7
108,서울,2016-02-27 23:00,1.8,,1.5,340,49,3.4,-7.8,1015.1,1025.9,,,,,,,.7,1.4,3.1,4.1,3.6
108,서울,2016-02-28 00:00,1.5,,.6,340,42,2.9,-10,1014.6,1025.4,,,8,0,,,.4,1.1,2.8,3.9,3.6
108,서울,2016-02-28 01:00,1.4,,1.7,70,41,2.8,-10.4,1014.3,1025.1,,,,,,,.5,1,2.5,3.7,3.5
108,서울,2016-02-28 02:00,1.3,,1.1,90,43,2.9,-9.9,1014.4,1025.2,,,,,,,.7,1,2.3,3.5,3.5
108,서울,2016-02-28 03:00,1.4,,.6,70,44,3,-9.5,1014.1,1024.9,,,8,0,Ci,,.6,1,2.2,3.4,3.4
108,서울,2016-02-28 04:00,1,,2.2,90,50,3.3,-8.2,1013.1,1023.9,,,5,3,AcCi,30,.1,.7,2,3.2,3.3
108,서울,2016-02-28 05:00,.8,,2.5,90,51,3.3,-8.2,1012.5,1023.3,,,7,4,AcCi,30,.1,.7,1.9,3.1,3.3
108,서울,2016-02-28 06:00,.7,,.8,70,50,3.2,-8.5,1012.6,1023.5,,,7,4,AcCi,30,0,.6,1.8,3,3.2
108,서울,2016-02-28 07:00,.7,,.8,70,50,3.2,-8.5,1012.4,1023.3,,,7,4,AcCi,30,0,.6,1.6,2.9,3.1
108,서울,2016-02-28 08:00,.4,,2.3,90,50,3.1,-8.8,1012.2,1023.1,0,.1,6,2,AcCi,30,0,.6,1.5,2.8,3
108,서울,2016-02-28 09:00,2.3,,2.8,90,43,3.1,-9,1011.8,1022.6,.5,.48,0,0,,,1.4,1,1.5,2.7,3
108,서울,2016-02-28 10:00,4.2,,1.2,110,39,3.2,-8.5,1011.4,1022.1,.7,.82,1,0,Ci,,4.7,2.3,1.8,2.6,2.9
108,서울,2016-02-28 11:00,6.2,,.5,230,33,3.1,-8.9,1011.3,1021.9,.3,1.11,7,0,Ci,,8.5,5.1,2.4,2.7,2.9
108,서울,2016-02-28 12:00,5.9,,4.7,340,41,3.8,-6.3,1010.2,1020.8,0,.99,10,5,ScAs,10,8.2,6.6,3.4,2.8,2.9
108,서울,2016-02-28 13:00,4.8,,5.1,360,43,3.7,-6.7,1008.8,1019.5,0,.48,10,5,ScAs,10,6,5.8,3.9,3,2.9
108,서울,2016-02-28 14:00,3.1,,4.8,50,57,4.3,-4.6,1008.7,1019.4,0,.3,10,7,ScNs,10,4.7,4.8,4,3.3,2.9
108,서울,2016-02-28 15:00,.1,1.2,2.7,20,93,5.7,-.9,1009.2,1020,0,.11,10,8,StNs,6,2.1,3.2,3.7,3.4,3
108,서울,2016-02-28 16:00,-.1,,2.9,20,93,5.6,-1.1,1008.7,1019.5,0,.14,10,7,StNs,6,2.2,2.5,3.3,3.5,3.1
108,서울,2016-02-28 17:00,-.4,,3.4,360,91,5.4,-1.6,1009.1,1020,0,.1,10,7,StNs,6,2.1,2.2,3,3.4,3.1
108,서울,2016-02-28 18:00,-.4,2.9,1.6,20,91,5.4,-1.6,1009.4,1020.3,0,.1,10,5,ScAs,10,2,1.9,2.8,3.3,3.1
108,서울,2016-02-28 19:00,-.8,,2,320,90,5.2,-2.2,1010.3,1021.2,0,.03,,,,,1.9,1.7,2.6,3.3,3.1
108,서울,2016-02-28 20:00,-1.3,,2.1,320,93,5.2,-2.2,1010.8,1021.7,,,,,,,1.7,1.3,2.5,3.2,3.1
108,서울,2016-02-28 21:00,-1.7,,1.3,320,93,5,-2.6,1011.1,1022,,,4,0,Ci,,1.5,1,2.3,3.1,3.1
108,서울,2016-02-28 22:00,-1.8,,2.7,290,87,4.7,-3.6,1011.5,1022.4,,,,,,,1.3,.8,2.1,3,3.1
108,서울,2016-02-28 23:00,-2.1,,3,320,67,3.5,-7.4,1012,1023,,,,,,,1.2,.6,2,3,3
108,서울,2016-02-29 00:00,-2.6,,1.6,320,69,3.5,-7.5,1012.1,1023.1,,,0,0,,,.8,.5,1.8,2.9,3
108,서울,2016-02-29 01:00,-3,,2.8,290,69,3.4,-7.8,1012.1,1023.1,,,,,,,.6,.4,1.7,2.8,2.9
108,서울,2016-02-29 02:00,-3.1,,3.4,290,66,3.2,-8.5,1012.1,1023.1,,,,,,,.5,.2,1.6,2.7,3
108,서울,2016-02-29 03:00,-3.3,,3.9,290,61,2.9,-9.7,1012.2,1023.2,,,6,6,Sc,10,.4,.2,1.5,2.7,2.8
108,서울,2016-02-29 04:00,-3.9,,4,290,51,2.3,-12.5,1012.1,1023.1,,,0,0,,,.2,0,1.4,2.6,2.8
108,서울,2016-02-29 05:00,-4.4,,3.9,320,49,2.2,-13.5,1012.5,1023.6,,,0,0,,,.1,-.1,1.3,2.5,2.8
108,서울,2016-02-29 06:00,-4.8,,3.8,320,53,2.3,-12.9,1012.7,1023.8,,,0,0,,,0,-.2,1.2,2.4,2.8
108,서울,2016-02-29 07:00,-5.3,,3.2,320,54,2.2,-13.1,1013.1,1024.2,,,0,0,,,0,-.3,1.1,2.4,2.7
108,서울,2016-02-29 08:00,-5.1,,4.4,320,52,2.2,-13.4,1013.4,1024.5,.5,.16,1,1,Sc,10,0,-.4,1,2.3,2.7
108,서울,2016-02-29 09:00,-4,,4.3,340,52,2.4,-12.4,1013.7,1024.8,1,.69,2,2,Sc,10,0,-.1,1,2.2,2.6
108,서울,2016-02-29 10:00,-3.3,,4.2,320,53,2.5,-11.5,1013.7,1024.7,1,1.09,6,6,Sc,10,.5,.1,1,2.2,2.6
108,서울,2016-02-29 11:00,-3.6,,4.5,340,58,2.7,-10.6,1014,1025,.2,.73,8,8,Sc,8,.8,0,1,2.2,2.5
108,서울,2016-02-29 12:00,-3.2,0,5.3,340,56,2.7,-10.7,1014.2,1025.2,.4,.99,7,7,Sc,8,1.2,.1,.9,2.1,2.5
108,서울,2016-02-29 13:00,-2.3,,4.1,340,45,2.3,-12.6,1013.7,1024.7,.8,1.34,6,6,Sc,10,2.1,.2,.9,2.1,2.5
108,서울,2016-02-29 14:00,-1.9,,5.2,340,42,2.2,-13.1,1013.3,1024.3,1,1.69,6,6,Sc,10,3.1,.4,1,2,2.5
108,서울,2016-02-29 15:00,-2.3,0,5.8,340,43,2.2,-13.2,1013.6,1024.6,.9,1.19,4,4,Sc,10,2.1,.2,1,2,2.4
108,서울,2016-02-29 16:00,-1.2,,4.4,340,41,2.3,-12.8,1013.7,1024.6,.8,1.01,3,3,Sc,10,2.5,.2,1.1,2.1,2.4
108,서울,2016-02-29 17:00,-1.4,,4.6,340,38,2.1,-13.9,1014.2,1025.2,1,1.02,1,1,Sc,10,.6,.2,1.2,2.1,2.4
108,서울,2016-02-29 18:00,-2.4,,3.1,320,41,2.1,-13.8,1014.7,1025.7,1,.44,1,1,Sc,10,0,.1,1.3,2.1,2.4
108,서울,2016-02-29 19:00,-3.5,,4,320,43,2,-14.3,1015.9,1027,0,.03,,,,,-.4,-.1,1.2,2.2,2.4
108,서울,2016-02-29 20:00,-4,,4.5,320,39,1.8,-15.9,1016.5,1027.6,,,,,,,-.6,-.3,1.1,2.1,2.4
108,서울,2016-02-29 21:00,-4.4,,3.4,340,39,1.7,-16.3,1017,1028.1,,,0,0,,,-.9,-.4,1,2.1,2.4
108,서울,2016-02-29 22:00,-4.8,,3.8,340,42,1.8,-15.7,1017.7,1028.8,,,,,,,-1,-.6,.9,2.1,2.4
108,서울,2016-02-29 23:00,-5.3,,1.9,320,42,1.7,-16.2,1017.7,1028.8,,,,,,,-1.1,-.8,.8,2,2.4
108,서울,2016-03-01 00:00,-5.9,,1,320,44,1.7,-16.2,1017.4,1028.6,,,0,0,,,-1.3,-.9,.7,2,2.3
108,서울,2016-03-01 01:00,-6,,2.3,320,42,1.6,-16.8,1017.7,1028.9,,,,,,,-1.4,-1.1,.7,1.9,2.3
108,서울,2016-03-01 02:00,-6.3,,1.5,340,42,1.6,-17.1,1017.5,1028.7,,,,,,,-1.6,-1.3,.6,1.9,2.3
108,서울,2016-03-01 03:00,-6.6,,2.1,320,41,1.5,-17.7,1017.9,1029.1,,,0,0,,,-1.8,-1.6,.5,1.8,2.2
108,서울,2016-03-01 04:00,-6.9,,1.4,340,41,1.5,-17.9,1017.7,1028.9,,,0,0,,,-2.1,-1.8,.5,1.8,2.2
108,서울,2016-03-01 05:00,-7.1,,2.2,320,43,1.6,-17.5,1018,1029.2,,,0,0,,,-2.2,-2.1,.4,1.7,2.2
108,서울,2016-03-01 06:00,-7,,2.3,340,43,1.6,-17.4,1018.1,1029.3,,,0,0,,,-2.4,-2.3,.3,1.7,2.1
108,서울,2016-03-01 07:00,-7.1,,1.5,340,43,1.6,-17.5,1018.6,1029.8,,,0,0,,,-2.5,-2.5,.2,1.6,2.1
108,서울,2016-03-01 08:00,-7.3,,1,320,39,1.4,-18.9,1018.6,1029.9,.7,.18,0,0,,,-2.3,-2.6,.2,1.6,2.1
108,서울,2016-03-01 09:00,-4.8,,2.8,320,31,1.3,-19.3,1018.8,1030,1,.79,0,0,,,-1.1,-1.4,.2,1.5,2.1
108,서울,2016-03-01 10:00,-3.2,,3,290,32,1.6,-17.5,1019,1030.1,1,1.41,0,0,,,.1,0,.2,1.5,2
108,서울,2016-03-01 11:00,-1.4,,2.5,290,32,1.8,-16,1018.7,1029.7,1,1.91,0,0,,,2.7,.4,.3,1.5,2
108,서울,2016-03-01 12:00,-.7,,4,340,31,1.8,-15.7,1018.2,1029.2,1,2.23,0,0,,,5.1,.6,.3,1.5,1.9
108,서울,2016-03-01 13:00,.9,,3.9,290,33,2.2,-13.5,1017.2,1028.1,1,2.37,0,0,,,7.1,.9,.3,1.5,1.9
108,서울,2016-03-01 14:00,1.4,,4.8,320,33,2.2,-13.1,1016.3,1027.2,1,2.29,2,1,ScCi,10,8.1,1,.4,1.4,1.9
108,서울,2016-03-01 15:00,.7,,4.2,320,40,2.6,-11.3,1016.1,1027,.3,1.17,6,6,Sc,10,6,.8,.4,1.4,1.9
108,서울,2016-03-01 16:00,1.3,,3.5,290,45,3,-9.3,1016,1026.9,.9,1.32,3,3,Sc,10,5.5,1,.5,1.5,1.9
108,서울,2016-03-01 17:00,.8,,4,270,51,3.3,-8.2,1015.8,1026.7,1,.88,3,3,Sc,10,3.3,.8,.8,1.7,1.9
108,서울,2016-03-01 18:00,-.1,,3.2,290,57,3.5,-7.6,1015.7,1026.6,.4,.22,5,5,Sc,10,1.5,.2,.9,1.8,1.9
108,서울,2016-03-01 19:00,-.7,,3.1,320,60,3.5,-7.5,1015.9,1026.8,0,.03,,,,,0,0,.9,1.8,2.1
108,서울,2016-03-01 20:00,-1.1,,2.3,320,63,3.6,-7.2,1016.3,1027.3,,,,,,,0,0,.9,1.8,2
108,서울,2016-03-01 21:00,-1.4,,1.9,320,65,3.6,-7.1,1016.4,1027.4,,,1,1,Sc,10,-.1,-.1,.8,1.9,2
108,서울,2016-03-01 22:00,-1.3,,2.3,270,65,3.6,-7,1016.6,1027.6,,,,,,,-.1,0,.8,1.8,2
108,서울,2016-03-01 23:00,-1.3,,1.3,250,68,3.8,-6.4,1016.7,1027.7,,,,,,,-.3,-.1,.8,1.8,2.1
108,서울,2016-03-02 00:00,-1.7,,1.3,180,70,3.8,-6.4,1016.5,1027.5,,,0,0,,,-.4,-.1,.7,1.8,2.1
108,서울,2016-03-02 01:00,-2.2,,1.2,140,75,3.9,-6,1016.4,1027.4,,,,,,,-.3,-.1,.7,1.7,2.1
108,서울,2016-03-02 02:00,-1.8,,1.9,160,71,3.8,-6.3,1016.4,1027.4,,,,,,,-.1,-.1,.7,1.7,2.1
108,서울,2016-03-02 03:00,-1.3,,1.2,160,69,3.8,-6.2,1016,1027,,,8,8,Sc,10,-.1,0,.7,1.7,2
108,서울,2016-03-02 04:00,-1.2,,1.4,140,70,3.9,-5.9,1015.7,1026.7,,,8,8,Sc,10,-.1,0,.7,1.7,2
108,서울,2016-03-02 05:00,-.9,,1.6,140,70,4,-5.6,1015.7,1026.6,,,7,7,Sc,10,-.1,.1,.7,1.6,2
108,서울,2016-03-02 06:00,-.9,,1,110,71,4.1,-5.5,1015.5,1026.4,,,7,7,Sc,10,-.2,0,.6,1.6,2
108,서울,2016-03-02 07:00,-.9,,1.2,90,72,4.1,-5.3,1015.3,1026.2,,,7,7,Sc,10,-.1,.1,.7,1.6,2
108,서울,2016-03-02 08:00,-.6,,1.5,70,71,4.2,-5.2,1015.7,1026.6,0,.08,8,8,Sc,8,0,.1,.6,1.6,2
108,서울,2016-03-02 09:00,.6,,2.3,160,69,4.4,-4.4,1015.8,1026.7,.1,.25,8,8,Sc,7,.1,.3,.7,1.6,2
108,서울,2016-03-02 10:00,1.6,,.7,140,67,4.6,-3.8,1015.6,1026.4,0,.34,9,9,Sc,7,.4,.5,.7,1.6,2
108,서울,2016-03-02 11:00,2.6,,1.6,250,69,5.1,-2.5,1015.2,1026,0,.33,9,9,Sc,8,.6,.6,.7,1.6,1.9
108,서울,2016-03-02 12:00,3.3,,3.2,250,66,5.1,-2.4,1014.7,1025.5,0,.44,9,9,Sc,8,1.6,.7,.7,1.6,1.9
108,서울,2016-03-02 13:00,5.2,,3.6,270,61,5.4,-1.7,1014.1,1024.8,.5,.96,8,8,Sc,10,6.4,1.3,.7,1.6,1.9
108,서울,2016-03-02 14:00,7.4,,4.2,270,52,5.4,-1.8,1013.1,1023.7,1,1.59,6,6,Sc,10,10.2,2.9,1.3,1.6,1.9
108,서울,2016-03-02 15:00,7.9,,4.4,270,49,5.2,-2.1,1012.4,1022.9,1,1.55,3,3,Sc,10,10.2,5.4,2.4,1.8,1.9
108,서울,2016-03-02 16:00,7.6,,5.7,270,52,5.4,-1.6,1012.1,1022.6,1,1.36,1,1,Sc,10,8.6,6.7,3.4,2.1,2
108,서울,2016-03-02 17:00,7,,6.2,270,54,5.4,-1.6,1011.9,1022.5,1,.82,0,0,,,6,6.4,4,2.5,2.1
108,서울,2016-03-02 18:00,5.8,,6.3,290,63,5.8,-.7,1012.3,1022.9,.8,.33,1,1,Sc,8,4.3,5.4,4,2.9,2.2
108,서울,2016-03-02 19:00,4.9,,3.8,270,70,6.1,-.1,1012.7,1023.4,0,.03,,,,,3.2,4.3,3.9,3.1,2.4
108,서울,2016-03-02 20:00,4.7,,4,250,72,6.1,0,1012.7,1023.4,,,,,,,3.3,3.8,3.6,3.2,2.5
108,서울,2016-03-02 21:00,4.6,,4.3,270,76,6.4,.7,1012.8,1023.5,,,8,8,Sc,10,3.4,3.8,3.4,3.2,2.6
108,서울,2016-03-02 22:00,4.4,,2.1,250,79,6.6,1,1013.2,1023.9,,,,,,,3.3,3.7,3.3,3.2,2.7
108,서울,2016-03-02 23:00,4.3,,3,250,80,6.6,1.1,1013.5,1024.2,,,,,,,3.3,3.7,3.3,3.2,2.7
108,서울,2016-03-03 00:00,4.4,,2.8,250,80,6.7,1.2,1013.6,1024.3,,,7,7,Sc,10,3.2,3.6,3.2,3.2,2.8
108,서울,2016-03-03 01:00,4.4,,2.3,270,81,6.8,1.4,1013.4,1024.1,,,,,,,3.2,3.5,3.2,3.2,2.8
108,서울,2016-03-03 02:00,4.5,,1.8,270,81,6.8,1.5,1013.3,1024,,,,,,,3.2,3.6,3.2,3.2,2.8
108,서울,2016-03-03 03:00,4.7,,2,230,81,6.9,1.7,1012.8,1023.5,,,9,9,Sc,8,3.3,3.6,3.1,3.2,2.8
108,서울,2016-03-03 04:00,4.8,,1.8,250,82,7,1.9,1012.7,1023.4,,,9,9,Sc,8,3.4,3.7,3.1,3.2,2.9
108,서울,2016-03-03 05:00,4.9,,1.5,200,80,6.9,1.7,1013,1023.7,,,9,9,Sc,8,3.5,3.7,3.2,3.2,2.9
108,서울,2016-03-03 06:00,4.9,,1.3,200,78,6.7,1.3,1013.3,1024,,,9,9,Sc,8,3.5,3.8,3.2,3.2,2.9
108,서울,2016-03-03 07:00,4.8,,2.1,200,76,6.5,.9,1013.7,1024.4,,,9,9,Sc,10,3.4,3.7,3.2,3.2,2.9
108,서울,2016-03-03 08:00,4.9,,1.5,180,75,6.5,.8,1014.3,1025,0,.07,9,9,Sc,10,3.7,3.9,3.3,3.2,2.9
108,서울,2016-03-03 09:00,5.5,,2.1,160,71,6.4,.6,1014.7,1025.4,0,.22,9,9,Sc,10,4.7,4.4,3.4,3.3,2.9
108,서울,2016-03-03 10:00,6.8,,1.7,160,64,6.3,.4,1014.8,1025.4,0,.61,9,9,Sc,10,7.6,5.9,3.7,3.3,3
108,서울,2016-03-03 11:00,8.2,,2.6,180,60,6.5,.8,1014.6,1025.1,.1,.99,9,9,Sc,10,10,7.9,4.4,3.4,3
108,서울,2016-03-03 12:00,9,,2.2,200,57,6.5,.9,1014.2,1024.7,.2,.96,9,9,Sc,10,10.3,9.1,5.2,3.7,3.1
108,서울,2016-03-03 13:00,10.5,,1.2,160,52,6.6,1,1013.5,1024,.5,1.32,8,8,Sc,10,13.6,10.5,6,3.9,3.1
108,서울,2016-03-03 14:00,11.8,,2.2,270,48,6.6,1.1,1012.6,1023,1,1.76,6,6,Sc,10,15.3,12.2,6.9,4.2,3.2
108,서울,2016-03-03 15:00,13.2,,2.1,200,45,6.8,1.5,1012.1,1022.4,1,1.69,0,0,,,16.3,12.8,7.8,4.7,3.4
108,서울,2016-03-03 16:00,13.8,,2,250,43,6.8,1.4,1011.9,1022.2,1,1.44,0,0,,,14.7,13,8.4,5.1,3.6
108,서울,2016-03-03 17:00,13,,2.1,270,46,6.9,1.6,1011.6,1021.9,1,.86,0,0,,,11.1,12.1,8.7,5.6,3.8
108,서울,2016-03-03 18:00,11.7,,1.4,270,52,7.1,2.1,1012,1022.4,.6,.3,0,0,,,8.7,10.4,8.5,5.9,4
108,서울,2016-03-03 19:00,10.1,,1.5,340,58,7.1,2.1,1012.4,1022.9,0,.04,,,,,6.6,8.2,7.9,6.1,4.2
108,서울,2016-03-03 20:00,8.9,,.6,50,65,7.4,2.6,1012.9,1023.4,,,,,,,5.4,6.9,7.2,6.1,4.4
108,서울,2016-03-03 21:00,8,,.3,0,71,7.6,3,1012.8,1023.3,,,0,0,,,4.6,5.8,6.6,6,4.5
108,서울,2016-03-03 22:00,7.3,,.3,0,66,6.7,1.3,1013.3,1023.9,,,,,,,3.9,4.9,6,5.9,4.6
108,서울,2016-03-03 23:00,7.2,,2.7,110,67,6.8,1.4,1013.2,1023.8,,,,,,,5.1,5.2,5.6,5.7,4.6
108,서울,2016-03-04 00:00,7.8,,2.1,110,66,7,1.8,1013.3,1023.9,,,9,9,Sc,10,5.6,5.9,5.5,5.5,4.6
108,서울,2016-03-04 01:00,7.9,,2.4,110,65,6.9,1.7,1013.3,1023.8,,,,,,,5.7,6.1,5.5,5.4,4.6
108,서울,2016-03-04 02:00,8,,2.5,110,62,6.6,1.1,1013.2,1023.7,,,,,,,5.8,6.2,5.5,5.3,4.6
108,서울,2016-03-04 03:00,8.2,,1.9,110,59,6.4,.6,1013.2,1023.7,,,9,9,Sc,10,5.7,6.3,5.5,5.3,4.6
108,서울,2016-03-04 04:00,7.8,,2.6,110,62,6.5,.9,1013,1023.5,,,7,7,Sc,10,4.8,5.9,5.5,5.3,4.6
108,서울,2016-03-04 05:00,7,,2.5,110,62,6.2,.2,1013.1,1023.7,,,3,3,Sc,10,3.9,5,5.2,5.2,4.6
108,서울,2016-03-04 06:00,6.4,,3.4,110,63,6.1,-.1,1013.2,1023.8,,,3,3,Sc,10,3.6,4.5,5,5.1,4.5
108,서울,2016-03-04 07:00,6.5,,3.2,110,62,6,-.2,1013.6,1024.2,0,0,1,1,Sc,10,3.5,4.4,4.7,5.1,4.5
108,서울,2016-03-04 08:00,7.1,,3.7,110,59,6,-.3,1013.9,1024.5,.2,.17,0,0,,,4.1,4.4,4.5,4.9,4.5
108,서울,2016-03-04 09:00,9.3,,3.4,110,52,6.1,0,1014.3,1024.8,1,.67,5,2,ScAc,10,6.6,5.8,4.6,4.8,4.5
108,서울,2016-03-04 10:00,11.8,,3.2,90,46,6.3,.5,1014.4,1024.8,1,1.26,2,2,Sc,10,11.1,8.7,5.2,4.8,4.4
108,서울,2016-03-04 11:00,14,,2.9,90,41,6.5,.9,1014.2,1024.5,1,1.76,1,1,Sc,10,16.1,11.2,6.2,4.9,4.4
108,서울,2016-03-04 12:00,16.3,,3.2,110,42,7.7,3.3,1014,1024.2,1,2.02,3,3,Sc,10,19.9,13.9,7.5,5.2,4.4
108,서울,2016-03-04 13:00,17.6,,3.7,140,43,8.6,4.8,1013.2,1023.3,1,2.22,0,0,,,21.6,15.7,9,5.6,4.5
108,서울,2016-03-04 14:00,18.9,,2.1,110,41,8.9,5.3,1012.4,1022.4,1,2.12,0,0,,,21.7,16.8,10.2,6.2,4.7
108,서울,2016-03-04 15:00,19.6,,3.2,140,42,9.5,6.3,1012,1022,1,1.89,3,3,Sc,10,21.2,17.4,11.2,6.8,4.9
108,서울,2016-03-04 16:00,19.6,,2.8,110,39,8.8,5.2,1011.9,1021.9,1,1.38,4,4,Sc,10,18.6,17.1,11.9,7.4,5.2
108,서울,2016-03-04 17:00,18.8,,2.9,180,41,8.8,5.2,1012.1,1022.2,1,.78,2,2,Sc,10,15,16,12,8,5.4
108,서울,2016-03-04 18:00,17.4,,2.8,160,45,8.9,5.3,1012.5,1022.6,.6,.31,2,2,Sc,10,12.6,14.3,11.8,8.3,5.7
108,서울,2016-03-04 19:00,16,,3.1,180,53,9.6,6.4,1013.3,1023.5,0,.03,,,,,11,12.5,11.1,8.5,6
108,서울,2016-03-04 20:00,15.3,,2.4,180,59,10.2,7.3,1013.8,1024.1,,,,,,,10.7,11.6,10.5,8.5,6.2
108,서울,2016-03-04 21:00,14.9,,2.4,180,60,10.1,7.1,1014.2,1024.5,,,7,7,Sc,8,10.8,11.5,10.2,8.5,6.3
108,서울,2016-03-04 22:00,14.4,,2.9,160,69,11.2,8.7,1014.4,1024.7,,,,,,,10.9,11.4,9.9,8.4,6.5
108,서울,2016-03-04 23:00,13.9,,2.6,160,78,12.4,10.1,1014.6,1024.9,,,10,8,ScAs,8,10.8,11.2,9.8,8.4,6.5
108,서울,2016-03-05 00:00,13.5,.1,2,110,79,12.2,9.9,1013.9,1024.2,,,10,8,StNs,5,10.6,11,9.7,8.3,6.6
108,서울,2016-03-05 01:00,12.5,,2.1,90,94,13.6,11.5,1013.7,1024.1,,,10,7,StNs,3,10.8,10.9,9.6,8.3,6.6
108,서울,2016-03-05 02:00,11.9,,2.7,90,95,13.2,11.1,1013.2,1023.6,,,10,7,ScAs,10,10.5,10.8,9.6,8.3,6.7
108,서울,2016-03-05 03:00,11.8,6,3.2,110,94,12.9,10.8,1012.6,1023,,,10,7,ScAs,8,10.2,10.5,9.4,8.2,6.7
108,서울,2016-03-05 04:00,11.4,,2.7,110,93,12.5,10.3,1012.2,1022.6,,,10,5,ScAs,8,9.9,10.3,9.3,8.2,6.7
108,서울,2016-03-05 05:00,11.3,,3.5,110,92,12.3,10,1011.3,1021.7,,,8,8,Sc,8,9.6,10,9.2,8.2,6.8
108,서울,2016-03-05 06:00,11.1,0,3.2,90,90,11.9,9.5,1011.2,1021.6,,,9,9,Sc,10,9.5,9.8,9,8.2,6.8
108,서울,2016-03-05 07:00,11,,3.7,90,89,11.6,9.2,1010.5,1020.9,0,0,10,7,ScAs,10,9.5,9.7,8.9,8.1,6.8
108,서울,2016-03-05 08:00,11.5,,3.7,110,83,11.2,8.7,1009.6,1020,0,.08,10,4,ScAs,10,10,9.8,8.8,8.1,6.8
108,서울,2016-03-05 09:00,12,,3.3,110,78,10.9,8.2,1009.5,1019.8,0,.18,10,6,ScAs,10,10.5,10.2,8.9,8,6.8
108,서울,2016-03-05 10:00,12.5,,3.1,110,76,10.9,8.3,1008.8,1019.1,0,.25,10,6,ScAs,10,11,10.7,9,8,6.8
108,서울,2016-03-05 11:00,12.8,,1.4,110,75,11,8.4,1008.1,1018.4,0,.21,10,6,ScAs,10,11.1,11,9.2,8.1,6.8
108,서울,2016-03-05 12:00,13.1,0,1.8,110,74,11.1,8.5,1007.3,1017.6,0,.1,10,7,ScAs,9,10.9,11,9.3,8.1,6.8
108,서울,2016-03-05 13:00,13.2,,2.1,140,80,12.1,9.8,1005.9,1016.1,0,.09,10,7,ScAs,9,10.9,10.9,9.4,8.2,6.9
108,서울,2016-03-05 14:00,12.7,,2.9,90,91,13.3,11.2,1004.1,1014.4,0,.07,10,7,CbStNs,7,10.9,10.9,9.4,8.2,6.9
108,서울,2016-03-05 15:00,12,16,.8,20,96,13.4,11.3,1004.4,1014.7,0,.05,10,8,CbStNs,6,11.1,11.1,10.1,8.6,7.1
108,서울,2016-03-05 16:00,11.9,,1.3,250,100,13.8,11.8,1004.2,1014.5,0,.06,10,8,StNs,7,11.3,11.3,10.2,9,7.3
108,서울,2016-03-05 17:00,11.8,,3,290,100,13.7,11.7,1004.4,1014.7,0,.05,10,8,StNs,7,11.3,11.3,10.2,9.2,7.5
108,서울,2016-03-05 18:00,11.1,14.5,2.4,320,100,13.1,11,1004.9,1015.2,0,.03,10,8,StNs,7,10.8,11,10.2,9.2,7.6
108,서울,2016-03-05 19:00,10.9,,2,290,100,12.9,10.8,1005.3,1015.7,0,0,10,7,StNs,7,10.6,10.8,10.1,9.2,7.7
108,서울,2016-03-05 20:00,10.6,,2.9,250,98,12.4,10.2,1005.9,1016.3,,,10,6,ScAs,10,10.4,10.6,10,9.1,7.7
108,서울,2016-03-05 21:00,10.3,3.5,1.9,250,98,12.2,9.9,1006.4,1016.8,,,10,4,ScAs,10,10.2,10.4,9.8,9.1,7.8
108,서울,2016-03-05 22:00,10.1,,1.5,250,100,12.3,10,1006.5,1016.9,,,,,,,10.1,10.2,9.7,9,7.8
